,tile_id,year,conflict_intensity
800,193946_1163825,2022,0.0
801,193946_1188825,2022,0.0
802,193946_1213825,2022,0.0
803,193946_1238825,2022,0.0
804,193946_1263825,2022,0.0
805,193946_1288825,2022,0.0
806,193946_1313825,2022,0.0
807,193946_1338825,2022,0.0
808,193946_1363825,2022,0.0
809,193946_1388825,2022,0.0
810,193946_1413825,2022,0.14683444012856464
811,193946_1438825,2022,0.8780433260171717
812,193946_1463825,2022,0.6266615429835564
813,193946_1488825,2022,0.0
814,193946_1513825,2022,0.0
815,193946_1538825,2022,0.0
816,193946_1563825,2022,0.0
817,193946_1588825,2022,0.0
818,218946_1163825,2022,0.0
819,218946_1188825,2022,0.0
820,218946_1213825,2022,0.0
821,218946_1238825,2022,0.0
822,218946_1263825,2022,0.0
823,218946_1288825,2022,0.0
824,218946_1313825,2022,0.0
825,218946_1338825,2022,0.0
826,218946_1363825,2022,0.0
827,218946_1388825,2022,0.0
828,218946_1413825,2022,0.0
829,218946_1438825,2022,0.0
830,218946_1463825,2022,0.0
831,218946_1488825,2022,0.0
832,218946_1513825,2022,0.0
833,218946_1538825,2022,0.0
834,218946_1563825,2022,0.0
835,218946_1588825,2022,1.1741285999919338
836,243946_1163825,2022,0.0
837,243946_1188825,2022,0.0
838,243946_1213825,2022,0.0
839,243946_1238825,2022,0.0
840,243946_1263825,2022,0.0
841,243946_1288825,2022,0.0
842,243946_1313825,2022,0.14012346351686678
843,243946_1338825,2022,0.0
844,243946_1363825,2022,0.0
845,243946_1388825,2022,0.0
846,243946_1413825,2022,0.0
847,243946_1438825,2022,0.0
848,243946_1463825,2022,0.0
849,243946_1488825,2022,0.0
850,243946_1513825,2022,0.0
851,243946_1538825,2022,0.0
852,243946_1563825,2022,0.0
853,243946_1588825,2022,0.5658324366449442
854,268946_1138825,2022,0.501574158966982
855,268946_1163825,2022,1.7538877328720834
856,268946_1188825,2022,0.0
857,268946_1213825,2022,0.0
858,268946_1238825,2022,0.0
859,268946_1263825,2022,0.0
860,268946_1288825,2022,0.1594562163854252
861,268946_1313825,2022,0.31604083326250826
862,268946_1338825,2022,0.0
863,268946_1363825,2022,0.0
864,268946_1388825,2022,0.4243143329324002
865,268946_1413825,2022,0.22405205879223378
866,268946_1438825,2022,0.0
867,268946_1463825,2022,0.0
868,268946_1488825,2022,0.0
869,268946_1513825,2022,0.0
870,268946_1538825,2022,0.0
871,268946_1563825,2022,0.0
872,268946_1588825,2022,0.0
873,293946_1113825,2022,0.0
874,293946_1138825,2022,0.0
875,293946_1163825,2022,0.0
876,293946_1188825,2022,0.0
877,293946_1213825,2022,0.0
878,293946_1238825,2022,0.0
879,293946_1263825,2022,0.0
880,293946_1288825,2022,0.0
881,293946_1313825,2022,0.0
882,293946_1338825,2022,0.0
883,293946_1363825,2022,0.0
884,293946_1388825,2022,0.1741616915870886
885,293946_1413825,2022,0.0
886,293946_1438825,2022,0.0
887,293946_1463825,2022,0.0
888,293946_1488825,2022,0.0
889,293946_1513825,2022,0.0
890,293946_1538825,2022,0.0
891,293946_1563825,2022,0.6443527610375931
892,293946_1588825,2022,0.44807188388053837
893,293946_1613825,2022,0.0
894,318946_1113825,2022,0.0
895,318946_1138825,2022,0.0
896,318946_1163825,2022,0.0
897,318946_1188825,2022,0.0
898,318946_1213825,2022,0.0
899,318946_1238825,2022,0.0
900,318946_1263825,2022,0.0
901,318946_1288825,2022,0.0
902,318946_1313825,2022,0.0
903,318946_1338825,2022,0.0
904,318946_1363825,2022,0.0
905,318946_1388825,2022,1.2989469745541835
906,318946_1413825,2022,2.725259295812106
907,318946_1438825,2022,0.0
908,318946_1463825,2022,0.0
909,318946_1488825,2022,0.0
910,318946_1513825,2022,0.0
911,318946_1538825,2022,0.0
912,318946_1563825,2022,0.6744045164510241
913,318946_1588825,2022,0.45775800742875916
914,318946_1613825,2022,0.0
915,343946_1088825,2022,0.0
916,343946_1113825,2022,0.0
917,343946_1138825,2022,0.0
918,343946_1163825,2022,0.0
919,343946_1188825,2022,0.0
920,343946_1213825,2022,0.0
921,343946_1238825,2022,0.27061391661761186
922,343946_1263825,2022,0.0
923,343946_1288825,2022,0.0
924,343946_1313825,2022,0.0
925,343946_1338825,2022,0.0
926,343946_1363825,2022,0.0
927,343946_1388825,2022,0.0
928,343946_1413825,2022,0.9217923276930542
929,343946_1438825,2022,0.0
930,343946_1463825,2022,0.0
931,343946_1488825,2022,0.0
932,343946_1513825,2022,0.0
933,343946_1538825,2022,0.0
934,343946_1563825,2022,0.08868109386448196
935,343946_1588825,2022,0.04242645997361407
936,343946_1613825,2022,0.0
937,343946_1638825,2022,0.0
938,368946_1113825,2022,0.0
939,368946_1138825,2022,0.0
940,368946_1163825,2022,0.0
941,368946_1188825,2022,0.0
942,368946_1213825,2022,0.2599239883900585
943,368946_1238825,2022,1.3396947793253187
944,368946_1263825,2022,0.0
945,368946_1288825,2022,0.0
946,368946_1313825,2022,0.06757042973951598
947,368946_1338825,2022,0.04918173072234562
948,368946_1363825,2022,0.0
949,368946_1388825,2022,0.0
950,368946_1413825,2022,0.0
951,368946_1438825,2022,0.0
952,368946_1463825,2022,0.2810350119984415
953,368946_1488825,2022,0.5703619433379417
954,368946_1513825,2022,0.4827968527037499
955,368946_1538825,2022,0.0
956,368946_1563825,2022,0.41500543247360094
957,368946_1588825,2022,0.5909387538783856
958,368946_1613825,2022,11.70735023673349
959,368946_1638825,2022,5.144877906123448
960,393946_1113825,2022,0.0
961,393946_1138825,2022,0.0
962,393946_1163825,2022,0.0
963,393946_1188825,2022,0.0
964,393946_1213825,2022,0.0
965,393946_1238825,2022,0.0
966,393946_1263825,2022,0.0
967,393946_1288825,2022,0.0
968,393946_1313825,2022,0.06036330389694309
969,393946_1338825,2022,0.0461775869398717
970,393946_1363825,2022,0.0
971,393946_1388825,2022,0.0
972,393946_1413825,2022,0.0
973,393946_1438825,2022,0.0
974,393946_1463825,2022,0.0
975,393946_1488825,2022,2.1275523968642176
976,393946_1513825,2022,16.39894449276892
977,393946_1538825,2022,0.0
978,393946_1563825,2022,0.5713567336341328
979,393946_1588825,2022,0.4744142357385344
980,393946_1613825,2022,7.670033414839539
981,393946_1638825,2022,0.0
982,418946_1138825,2022,0.0
983,418946_1163825,2022,0.0
984,418946_1188825,2022,0.0
985,418946_1213825,2022,0.0
986,418946_1238825,2022,0.0
987,418946_1263825,2022,0.0
988,418946_1288825,2022,0.6700830119578685
989,418946_1313825,2022,1.3910690404163157
990,418946_1338825,2022,0.0
991,418946_1363825,2022,0.0
992,418946_1388825,2022,0.0
993,418946_1413825,2022,0.0
994,418946_1438825,2022,0.0
995,418946_1463825,2022,0.0
996,418946_1488825,2022,0.0
997,418946_1513825,2022,0.0
998,418946_1538825,2022,0.0
999,418946_1563825,2022,0.1721511291969562
1000,418946_1588825,2022,0.452950305927039
1001,418946_1613825,2022,0.0
1002,418946_1638825,2022,0.0
1003,443946_1113825,2022,0.0
1004,443946_1163825,2022,0.0
1005,443946_1188825,2022,0.0
1006,443946_1213825,2022,0.0
1007,443946_1238825,2022,0.0
1008,443946_1263825,2022,0.0
1009,443946_1288825,2022,0.0
1010,443946_1313825,2022,1.03221850055081
1011,443946_1338825,2022,0.0
1012,443946_1363825,2022,0.0
1013,443946_1388825,2022,0.07572285338770397
1014,443946_1413825,2022,0.0
1015,443946_1438825,2022,0.0
1016,443946_1463825,2022,0.0
1017,443946_1488825,2022,0.0
1018,443946_1513825,2022,0.0
1019,443946_1538825,2022,0.0
1020,443946_1563825,2022,0.2734954764645541
1021,443946_1588825,2022,0.23165605203801498
1022,443946_1613825,2022,0.443389661398183
1023,468946_1088825,2022,0.0
1024,468946_1113825,2022,0.0
1025,468946_1138825,2022,0.0
1026,468946_1163825,2022,0.0
1027,468946_1188825,2022,0.0
1028,468946_1213825,2022,0.0
1029,468946_1238825,2022,0.0
1030,468946_1263825,2022,0.0
1031,468946_1288825,2022,0.0
1032,468946_1313825,2022,0.0
1033,468946_1338825,2022,0.0
1034,468946_1363825,2022,0.0
1035,468946_1388825,2022,0.07768338309310976
1036,468946_1413825,2022,1.1905750551926644
1037,468946_1438825,2022,0.5997618482427056
1038,468946_1463825,2022,0.841516650499425
1039,468946_1488825,2022,0.0
1040,468946_1513825,2022,0.32999124453011663
1041,468946_1538825,2022,0.10559170801145873
1042,468946_1563825,2022,0.9218769956225346
1043,468946_1588825,2022,1.5489175869258145
1044,468946_1613825,2022,1.052949798990703
1045,493946_1088825,2022,0.0
1046,493946_1113825,2022,0.0
1047,493946_1138825,2022,0.0
1048,493946_1163825,2022,0.0
1049,493946_1188825,2022,0.0
1050,493946_1213825,2022,0.0
1051,493946_1238825,2022,0.0
1052,493946_1263825,2022,0.0
1053,493946_1288825,2022,0.0
1054,493946_1313825,2022,0.0
1055,493946_1338825,2022,0.0
1056,493946_1363825,2022,0.0
1057,493946_1388825,2022,1.4562443003515304
1058,493946_1413825,2022,4.468270951001057
1059,493946_1438825,2022,0.6032170370675385
1060,493946_1463825,2022,0.8511450523251487
1061,493946_1488825,2022,0.0
1062,493946_1513825,2022,0.4130357467997451
1063,493946_1538825,2022,0.08751587035796136
1064,493946_1563825,2022,0.42830716570390576
1065,493946_1588825,2022,0.4774339285407993
1066,493946_1613825,2022,0.0
1067,493946_1638825,2022,0.0
1068,518946_988825,2022,0.1624006445423017
1069,518946_1013825,2022,0.14812778837830518
1070,518946_1038825,2022,0.0
1071,518946_1063825,2022,0.0
1072,518946_1088825,2022,0.0
1073,518946_1113825,2022,0.0
1074,518946_1138825,2022,0.0
1075,518946_1163825,2022,0.0
1076,518946_1188825,2022,0.0
1077,518946_1213825,2022,0.0
1078,518946_1238825,2022,0.0
1079,518946_1263825,2022,0.0
1080,518946_1288825,2022,0.0
1081,518946_1313825,2022,0.0
1082,518946_1338825,2022,9.326123968911954
1083,518946_1363825,2022,0.7979304222581056
1084,518946_1388825,2022,0.2846183935951064
1085,518946_1413825,2022,0.0
1086,518946_1438825,2022,0.0
1087,518946_1463825,2022,0.0
1088,518946_1488825,2022,0.0
1089,518946_1513825,2022,0.8316210802483012
1090,518946_1538825,2022,0.0
1091,518946_1563825,2022,0.0
1092,518946_1588825,2022,0.0
1093,518946_1613825,2022,0.0
1094,543946_988825,2022,0.19138402980935323
1095,543946_1013825,2022,0.1691476577506842
1096,543946_1038825,2022,0.0
1097,543946_1063825,2022,0.0
1098,543946_1088825,2022,0.0
1099,543946_1113825,2022,0.08430380450795757
1100,543946_1138825,2022,0.11180473055090946
1101,543946_1163825,2022,0.0
1102,543946_1188825,2022,0.0
1103,543946_1213825,2022,0.0
1104,543946_1238825,2022,0.0
1105,543946_1263825,2022,0.0
1106,543946_1288825,2022,0.0
1107,543946_1313825,2022,1.7563665507516872
1108,543946_1338825,2022,7.489969663473081
1109,543946_1363825,2022,8.439429991910831
1110,543946_1388825,2022,5.593833749766122
1111,543946_1413825,2022,0.781875092176602
1112,543946_1438825,2022,0.0
1113,543946_1463825,2022,0.0
1114,543946_1488825,2022,1.0115318443590495
1115,543946_1513825,2022,1.6345821434028234
1116,543946_1538825,2022,0.0
1117,543946_1563825,2022,0.0
1118,543946_1588825,2022,0.0
1119,543946_1613825,2022,0.0
1120,543946_1638825,2022,0.0
1121,568946_988825,2022,0.0
1122,568946_1013825,2022,0.0
1123,568946_1038825,2022,0.0
1124,568946_1063825,2022,0.0
1125,568946_1088825,2022,0.0
1126,568946_1113825,2022,0.6793435678380286
1127,568946_1138825,2022,1.963784580160579
1128,568946_1163825,2022,5.760475371410023
1129,568946_1188825,2022,5.956491190887555
1130,568946_1213825,2022,2.318173550647856
1131,568946_1238825,2022,0.0
1132,568946_1263825,2022,1.0878201353044896
1133,568946_1288825,2022,0.1704424528272689
1134,568946_1313825,2022,2.4499964609037694
1135,568946_1338825,2022,8.055499536021111
1136,568946_1363825,2022,7.726712069755322
1137,568946_1388825,2022,1.2306422859772574
1138,568946_1413825,2022,0.0
1139,568946_1438825,2022,0.0
1140,568946_1463825,2022,0.0
1141,568946_1488825,2022,0.0
1142,568946_1513825,2022,0.0
1143,568946_1538825,2022,0.0
1144,568946_1563825,2022,0.0
1145,568946_1588825,2022,0.0
1146,568946_1613825,2022,0.0
1147,568946_1638825,2022,0.0
1148,593946_1038825,2022,0.0
1149,593946_1063825,2022,0.0
1150,593946_1088825,2022,0.0
1151,593946_1113825,2022,0.9738767431284152
1152,593946_1138825,2022,4.37713206560585
1153,593946_1163825,2022,8.221905186240582
1154,593946_1188825,2022,3.514722963573694
1155,593946_1213825,2022,3.901403169577048
1156,593946_1238825,2022,1.0358300197240031
1157,593946_1263825,2022,0.7718434868228643
1158,593946_1288825,2022,0.0
1159,593946_1313825,2022,0.0
1160,593946_1338825,2022,0.0
1161,593946_1413825,2022,0.0
1162,593946_1438825,2022,0.0
1163,593946_1613825,2022,0.0
1164,93946_1313825,2023,0.0
1165,93946_1338825,2023,0.0
1166,93946_1363825,2023,0.0
1167,93946_1388825,2023,0.0
1168,118946_1313825,2023,0.0
1169,118946_1338825,2023,0.0
1170,118946_1363825,2023,0.0
1171,118946_1388825,2023,0.0
1172,118946_1413825,2023,0.0
1173,143946_1338825,2023,0.0
1174,143946_1363825,2023,0.0
1175,143946_1388825,2023,0.0
1176,143946_1413825,2023,0.0
1177,143946_1438825,2023,0.0
1178,168946_1313825,2023,0.6600248217396716
1179,168946_1338825,2023,0.0
1180,168946_1363825,2023,0.0
1181,168946_1388825,2023,0.0
1182,168946_1413825,2023,0.15790084297118703
1183,168946_1438825,2023,0.7529384615388182
1184,168946_1463825,2023,0.4283122236379726
1185,168946_1488825,2023,0.0
1186,168946_1513825,2023,0.0
1187,168946_1538825,2023,0.0
1188,193946_1163825,2023,0.0
1189,193946_1188825,2023,0.9850056197528533
1190,193946_1213825,2023,0.0
1191,193946_1238825,2023,0.0
1192,193946_1263825,2023,0.0
1193,193946_1288825,2023,0.0
1194,193946_1313825,2023,0.6980563768229787
1195,193946_1338825,2023,0.0
1196,193946_1363825,2023,0.0
1197,193946_1388825,2023,0.048898314877696906
1198,193946_1413825,2023,0.09903262780948976
1199,193946_1438825,2023,0.5268259956103031
1200,193946_1463825,2023,0.3759969257901338
1201,193946_1488825,2023,0.0
1202,193946_1513825,2023,0.0
1203,193946_1538825,2023,0.0
1204,193946_1563825,2023,0.0
1205,193946_1588825,2023,0.0
1206,218946_1163825,2023,0.0
1207,218946_1188825,2023,2.5861863961823803
1208,218946_1213825,2023,1.5991001906603044
1209,218946_1238825,2023,0.0
1210,218946_1263825,2023,0.0
1211,218946_1288825,2023,0.0
1212,218946_1313825,2023,0.0
1213,218946_1338825,2023,0.0
1214,218946_1363825,2023,0.0
1215,218946_1388825,2023,0.060160571942043724
1216,218946_1413825,2023,0.0624138848914763
1217,218946_1438825,2023,0.0
1218,218946_1463825,2023,0.0
1219,218946_1488825,2023,0.0
1220,218946_1513825,2023,0.0
1221,218946_1538825,2023,0.0
1222,218946_1563825,2023,0.0
1223,218946_1588825,2023,0.0
1224,243946_1163825,2023,0.0
1225,243946_1188825,2023,1.1262343891322844
1226,243946_1213825,2023,1.1481013555773125
1227,243946_1238825,2023,0.316755449902419
1228,243946_1263825,2023,0.14153796796940898
1229,243946_1288825,2023,0.0
1230,243946_1313825,2023,0.04670782117228892
1231,243946_1338825,2023,0.0
1232,243946_1363825,2023,0.0
1233,243946_1388825,2023,0.0
1234,243946_1413825,2023,0.0
1235,243946_1438825,2023,0.0
1236,243946_1463825,2023,0.0
1237,243946_1488825,2023,0.0
1238,243946_1513825,2023,0.0
1239,243946_1538825,2023,0.0
1240,243946_1563825,2023,0.0
1241,243946_1588825,2023,0.0
1242,268946_1138825,2023,0.6520464066570766
1243,268946_1163825,2023,3.299292932627219
1244,268946_1188825,2023,6.025324534356069
1245,268946_1213825,2023,7.651015690786518
1246,268946_1238825,2023,0.4453003565474086
1247,268946_1263825,2023,0.8946857235216081
1248,268946_1288825,2023,0.6178400389680584
1249,268946_1313825,2023,0.10534694442083607
1250,268946_1338825,2023,0.0
1251,268946_1363825,2023,0.0
1252,268946_1388825,2023,1.0607858323310004
1253,268946_1413825,2023,0.5601301469805844
1254,268946_1438825,2023,0.0
1255,268946_1463825,2023,0.0
1256,268946_1488825,2023,0.0
1257,268946_1513825,2023,0.0
1258,268946_1538825,2023,0.0
1259,268946_1563825,2023,0.0
1260,268946_1588825,2023,0.0
1261,293946_1113825,2023,0.0
1262,293946_1138825,2023,0.0
1263,293946_1163825,2023,0.0
1264,293946_1188825,2023,4.398998396726505
1265,293946_1213825,2023,1.0662022532785393
1266,293946_1238825,2023,0.0
1267,293946_1263825,2023,1.2728948291838214
1268,293946_1288825,2023,4.042656592708738
1269,293946_1313825,2023,0.0
1270,293946_1338825,2023,0.0
1271,293946_1363825,2023,0.7572994259664783
1272,293946_1388825,2023,1.3618507376309845
1273,293946_1413825,2023,0.0
1274,293946_1438825,2023,0.0
1275,293946_1463825,2023,0.0
1276,293946_1488825,2023,0.0
1277,293946_1513825,2023,0.0
1278,293946_1538825,2023,0.0
1279,293946_1563825,2023,0.0
1280,293946_1588825,2023,0.0
1281,293946_1613825,2023,0.0
1282,318946_1113825,2023,0.0
1283,318946_1138825,2023,0.778944200754636
1284,318946_1163825,2023,4.593414899936825
1285,318946_1188825,2023,5.21185316589267
1286,318946_1213825,2023,1.3364328731685093
1287,318946_1238825,2023,0.9882522962042031
1288,318946_1263825,2023,2.8449720289906946
1289,318946_1288825,2023,4.733271790903249
1290,318946_1313825,2023,2.1376897194684905
1291,318946_1338825,2023,0.25702565377139475
1292,318946_1363825,2023,0.9931579834993176
1293,318946_1388825,2023,10.635539938959468
1294,318946_1413825,2023,18.57292819618614
1295,318946_1438825,2023,0.40617100941719975
1296,318946_1463825,2023,0.0
1297,318946_1488825,2023,0.0
1298,318946_1513825,2023,0.0
1299,318946_1538825,2023,0.0
1300,318946_1563825,2023,0.0
1301,318946_1588825,2023,0.0
1302,318946_1613825,2023,0.0
1303,343946_1088825,2023,0.0
1304,343946_1113825,2023,0.39047889487291954
1305,343946_1138825,2023,7.088154418608758
1306,343946_1163825,2023,14.09669676198489
1307,343946_1188825,2023,1.8977340000433438
1308,343946_1213825,2023,2.0249489739767865
1309,343946_1238825,2023,0.13530695830880593
1310,343946_1263825,2023,0.8970730620850539
1311,343946_1288825,2023,0.0
1312,343946_1313825,2023,0.17237690284192614
1313,343946_1338825,2023,0.6267764268638445
1314,343946_1363825,2023,0.18185085762975275
1315,343946_1388825,2023,1.0315968061932121
1316,343946_1413825,2023,6.931726274938253
1317,343946_1438825,2023,0.6261326739602889
1318,343946_1463825,2023,0.0
1319,343946_1488825,2023,0.0
1320,343946_1513825,2023,0.0
1321,343946_1538825,2023,0.0
1322,343946_1563825,2023,0.0
1323,343946_1588825,2023,0.0
1324,343946_1613825,2023,0.0
1325,343946_1638825,2023,0.0
1326,368946_1113825,2023,0.0
1327,368946_1138825,2023,0.4745198078437197
1328,368946_1163825,2023,5.215803404649227
1329,368946_1188825,2023,0.0
1330,368946_1213825,2023,0.3244081824845192
1331,368946_1238825,2023,0.6698473896626593
1332,368946_1263825,2023,0.0
1333,368946_1288825,2023,0.8032936507998212
1334,368946_1313825,2023,1.9454895740677092
1335,368946_1338825,2023,1.2460701156569098
1336,368946_1363825,2023,0.16205667733107323
1337,368946_1388825,2023,0.29653038423925077
1338,368946_1413825,2023,0.0
1339,368946_1438825,2023,0.0
1340,368946_1463825,2023,0.0
1341,368946_1488825,2023,0.0
1342,368946_1513825,2023,0.0
1343,368946_1538825,2023,0.0
1344,368946_1563825,2023,0.0
1345,368946_1588825,2023,0.0
1346,368946_1613825,2023,0.0
1347,368946_1638825,2023,0.0
1348,393946_1113825,2023,0.17279339291270232
1349,393946_1138825,2023,1.656358921601971
1350,393946_1163825,2023,1.0930149068055832
1351,393946_1188825,2023,5.547198329547727
1352,393946_1213825,2023,1.1249666428236131
1353,393946_1238825,2023,0.20226931078492777
1354,393946_1263825,2023,0.0
1355,393946_1288825,2023,1.2187675571861387
1356,393946_1313825,2023,1.870553658172729
1357,393946_1338825,2023,0.7388413910379472
1358,393946_1363825,2023,0.0
1359,393946_1388825,2023,0.19331247937906743
1360,393946_1413825,2023,0.0
1361,393946_1438825,2023,0.0
1362,393946_1463825,2023,0.0
1363,393946_1488825,2023,0.0
1364,393946_1513825,2023,0.0
1365,393946_1538825,2023,0.05726767666803772
1366,393946_1563825,2023,0.0915245666114803
1367,393946_1588825,2023,0.0
1368,393946_1613825,2023,0.0
1369,393946_1638825,2023,0.0
1370,418946_1138825,2023,0.0
1371,418946_1163825,2023,0.4051865564683998
1372,418946_1188825,2023,0.6781290877736503
1373,418946_1213825,2023,0.0
1374,418946_1238825,2023,0.0
1375,418946_1263825,2023,0.0
1376,418946_1288825,2023,0.18207517404310475
1377,418946_1313825,2023,0.13216599882870633
1378,418946_1338825,2023,0.0
1379,418946_1363825,2023,0.0
1380,418946_1388825,2023,0.0
1381,418946_1413825,2023,0.0
1382,418946_1438825,2023,0.0
1383,418946_1463825,2023,0.0
1384,418946_1488825,2023,1.7885628973898688
1385,418946_1513825,2023,0.0
1386,418946_1538825,2023,0.0
1387,418946_1563825,2023,0.044956724634757056
1388,418946_1588825,2023,0.0
1389,418946_1613825,2023,0.0
1390,418946_1638825,2023,0.0
1391,443946_1113825,2023,0.0
1392,443946_1163825,2023,0.28589307912687484
1393,443946_1188825,2023,0.5559332672652794
1394,443946_1213825,2023,0.09012084847944385
1395,443946_1238825,2023,0.0
1396,443946_1263825,2023,0.0
1397,443946_1288825,2023,0.2171911272917842
1398,443946_1313825,2023,0.7504571594214566
1399,443946_1338825,2023,0.30631381318867085
1400,443946_1363825,2023,0.0
1401,443946_1388825,2023,0.0
1402,443946_1413825,2023,0.0
1403,443946_1438825,2023,0.0
1404,443946_1463825,2023,0.0
1405,443946_1488825,2023,0.21825143107816888
1406,443946_1513825,2023,0.0
1407,443946_1538825,2023,0.0
1408,443946_1563825,2023,0.0
1409,443946_1588825,2023,0.0
1410,443946_1613825,2023,0.0
1411,468946_1088825,2023,0.8799392505639219
1412,468946_1113825,2023,1.3785466398756534
1413,468946_1138825,2023,0.7337610144854166
1414,468946_1163825,2023,0.40907318757793326
1415,468946_1188825,2023,0.6910482912977298
1416,468946_1213825,2023,0.12907112949104907
1417,468946_1238825,2023,0.0
1418,468946_1263825,2023,0.0
1419,468946_1288825,2023,0.0
1420,468946_1313825,2023,0.6621606588874867
1421,468946_1338825,2023,1.5732305772153197
1422,468946_1363825,2023,0.0
1423,468946_1388825,2023,0.0
1424,468946_1413825,2023,0.0850410753709046
1425,468946_1438825,2023,0.0
1426,468946_1463825,2023,0.0
1427,468946_1488825,2023,0.0
1428,468946_1513825,2023,0.0
1429,468946_1538825,2023,0.0
1430,468946_1563825,2023,0.0
1431,468946_1588825,2023,0.0
1432,468946_1613825,2023,0.0
1433,493946_1088825,2023,1.715526433351005
1434,493946_1113825,2023,0.40503009629638276
1435,493946_1138825,2023,0.10976692524291748
1436,493946_1163825,2023,1.1376864521418408
1437,493946_1188825,2023,0.0
1438,493946_1213825,2023,0.0
1439,493946_1238825,2023,0.0
1440,493946_1263825,2023,0.0
1441,493946_1288825,2023,0.16558857647464886
1442,493946_1313825,2023,0.0
1443,493946_1338825,2023,6.05892371438011
1444,493946_1363825,2023,1.3693877723800734
1445,493946_1388825,2023,0.09821061627824271
1446,493946_1413825,2023,0.31916221078578977
1447,493946_1438825,2023,0.0
1448,493946_1463825,2023,0.0
1449,493946_1488825,2023,0.0
1450,493946_1513825,2023,0.0
1451,493946_1538825,2023,0.0
1452,493946_1563825,2023,0.0
1453,493946_1588825,2023,0.0
1454,493946_1613825,2023,0.0
1455,493946_1638825,2023,0.0
1456,518946_988825,2023,0.7205749999194755
1457,518946_1013825,2023,0.5614071913659813
1458,518946_1038825,2023,0.0
1459,518946_1063825,2023,0.40919022234975605
1460,518946_1088825,2023,2.7064317992857787
1461,518946_1113825,2023,0.42299657481395886
1462,518946_1138825,2023,0.6556926241597189
1463,518946_1163825,2023,6.405850303252299
1464,518946_1188825,2023,0.0
1465,518946_1213825,2023,0.0
1466,518946_1238825,2023,0.0
1467,518946_1263825,2023,0.0
1468,518946_1288825,2023,0.29378837877122216
1469,518946_1313825,2023,0.18172513757475214
1470,518946_1338825,2023,2.8431592903781904
1471,518946_1363825,2023,0.12154652782724447
1472,518946_1388825,2023,0.0
1473,518946_1413825,2023,0.0
1474,518946_1438825,2023,0.0
1475,518946_1463825,2023,0.0
1476,518946_1488825,2023,0.0
1477,518946_1513825,2023,0.23100585562452813
1478,518946_1538825,2023,0.0
1479,518946_1563825,2023,0.0
1480,518946_1588825,2023,0.0
1481,518946_1613825,2023,0.0
1482,543946_988825,2023,0.8150541207458089
1483,543946_1013825,2023,0.6070299496909417
1484,543946_1038825,2023,0.4905542666913644
1485,543946_1063825,2023,1.6826320419529286
1486,543946_1088825,2023,3.721326622250535
1487,543946_1113825,2023,0.0
1488,543946_1138825,2023,1.379805045118407
1489,543946_1163825,2023,0.5293141122562773
1490,543946_1188825,2023,0.0
1491,543946_1213825,2023,0.0
1492,543946_1238825,2023,0.0
1493,543946_1263825,2023,0.41014240929727824
1494,543946_1288825,2023,2.1216909065915885
1495,543946_1313825,2023,3.359386293715787
1496,543946_1338825,2023,3.3900618195873693
1497,543946_1363825,2023,2.5604435993566623
1498,543946_1388825,2023,0.0
1499,543946_1413825,2023,0.07691080123666552
1500,543946_1438825,2023,0.07536218031040716
1501,543946_1463825,2023,0.0
1502,543946_1488825,2023,0.2809810678775137
1503,543946_1513825,2023,0.45405059538967313
1504,543946_1538825,2023,0.0
1505,543946_1563825,2023,0.0
1506,543946_1588825,2023,0.0
1507,543946_1613825,2023,0.0
1508,543946_1638825,2023,0.0
1509,568946_988825,2023,0.0
1510,568946_1013825,2023,0.0
1511,568946_1038825,2023,0.0
1512,568946_1063825,2023,0.3035822025652073
1513,568946_1088825,2023,2.4716527827197683
1514,568946_1113825,2023,5.236954318169721
1515,568946_1138825,2023,0.9282685272750569
1516,568946_1163825,2023,3.7569831840895422
1517,568946_1188825,2023,12.896634369587684
1518,568946_1213825,2023,2.194080296056028
1519,568946_1238825,2023,0.0
1520,568946_1263825,2023,0.0
1521,568946_1288825,2023,1.5257169600193823
1522,568946_1313825,2023,2.8635123165023737
1523,568946_1338825,2023,2.9138701387549037
1524,568946_1363825,2023,4.835973590934795
1525,568946_1388825,2023,0.0
1526,568946_1413825,2023,0.0
1527,568946_1438825,2023,0.0
1528,568946_1463825,2023,0.0
1529,568946_1488825,2023,0.0
1530,568946_1513825,2023,0.0
1531,568946_1538825,2023,0.0
1532,568946_1563825,2023,0.0
1533,568946_1588825,2023,0.0
1534,568946_1613825,2023,0.0
1535,568946_1638825,2023,0.0
1536,593946_1038825,2023,0.0
1537,593946_1063825,2023,0.0
1538,593946_1088825,2023,0.0
1539,593946_1113825,2023,10.846659220944032
1540,593946_1138825,2023,18.45071905454001
1541,593946_1163825,2023,6.68736930326544
1542,593946_1188825,2023,3.439183601335899
1543,593946_1213825,2023,0.18680597290117262
1544,593946_1238825,2023,0.0
1545,593946_1263825,2023,0.0
1546,593946_1288825,2023,0.0
1547,593946_1313825,2023,0.0
1548,593946_1338825,2023,0.0
1549,593946_1413825,2023,0.0
1550,593946_1438825,2023,0.0
1551,593946_1613825,2023,0.0
1552,93946_1313825,2024,0.0
1553,93946_1338825,2024,0.0
1554,93946_1363825,2024,0.0
1555,93946_1388825,2024,0.0
1556,118946_1313825,2024,0.0
1557,118946_1338825,2024,0.0
1558,118946_1363825,2024,0.0
1559,118946_1388825,2024,0.0
1560,118946_1413825,2024,0.0
1561,143946_1338825,2024,0.0
